transaction_id,customer_id,merchant_id,transaction_amount,card_type,transaction_status,device_type,account_age_months,transaction_date,region,is_fraud
TX103592,C27892,M9189,599.49,Amex,Completed,Desktop,114,01-13-2025,East,0
TX105501,C40784,M9641,1473.03,Amex,Pending,POS,52,2025-04-02,West,0
TX100758,C30032,M8368,207.3,Discover,Completed,Desktop,40,2025-03-07 16:24:43,west,0
TX114041,C48254,M9782,1622.45,Visa,Completed,POS,0,2025-09-23 12:14:23,West,0
TX105252,C99016,M9691,144.14,MasterCard,Failed,ATM,1,2025-10-22 13:22:26,West,0
TX101550,C78146,M7636,1107.93,Discover,Reversed,POS,90,11-Sep-2025,East,0
TX109560,C87128,M3535,1060.69,MasterCard,Pending,POS,44,2026-02-16,West,0
TX104311,C28643,M7566,610.08,Visa,Reversed,Mobile,84,23/02/2025,West,0
TX104657,C22735,M7163,190.73,Visa,Pending,Desktop,87,2025-03-14,North,0
TX106150,C61049,M4963,1996.06,Discover,Reversed,POS,78,18/07/2025,North,0
TX104220,C19038,M7012,988.31,Visa,Completed,POS,32,2025-07-30,South,0
TX106282,C16658,M3655,1470.83,Amex,Pending,Mobile,18,2025-10-02,East,0
TX103608,C19961,M6968,779.87,Visa,Failed,Mobile,22,2025-10-31,East,0
TX105606,C67654,M6438,534.26,Amex,Completed,ATM,54,04-15-2026,East,0
TX113339,C68082,M9312,705.03,Visa,Reversed,Desktop,40,2026-04-27 14:10:06,North,0
TX110559,C96951,M1307,1462.58,MasterCard,Completed,Desktop,4,2025-03-23 22:30:12,South,0
TX101908,C95990,M7081,NaN,Amex,Completed,POS,100,07-03-2025,West,0
TX105205,C91416,M9991,1995.43,Discover,Reversed,Desktop,13,2025-12-06 08:46:07,South,1
TX100080,C96163,M5381,614.49,MasterCard,Reversed,Mobile,90,2025-02-18,East,0
TX109008,C94939,M3902,,Discover,Pending,POS,1,2025-11-06 02:53:54,West,0
TX109408,C96991,M7730,93.23,MasterCard,Reversed,ATM,94,09-Jan-2026,West,0
TX113366,C39045,M9149,492.43,Visa,Failed,POS,22,2026-04-26,North,0
TX113385,C26704,M2734,661.87,Amex,Reversed,Desktop,56,2025-09-14, East ,0
TX105806,C44522,M8564,279.56,Visa,Reversed,Mobile,115,28-Jan-2026,West,0
TX102956,C30232,M5712,955.8,MasterCard,Reversed,POS,85,23-Nov-2025,West,0
TX110390,C11658,M9991,597.9,Visa,Failed,POS,83,2025-08-18 19:35:23,East,0
TX112111,C98781,M9897,1127.91,Amex,Pending,Mobile,13,27-Jul-2025,East,0
TX112873,C98815,M7041,1746.74,Discover,Pending,Mobile,82,29-Mar-2026,South,0
TX102689,C91399,M3962,277.51,MasterCard,Completed,Desktop,7,17/04/2026,West,0
TX105686,C32280,M6692,773.82,MasterCard,Reversed,POS,120,30/05/2025,East,0
TX100167,C28758,M5096,396.96,MasterCard,Pending,POS,22,2025-12-16,East,0
TX102195,C70258,M1693,125.55,Discover,Reversed,Mobile,1,2025-06-26 19:17:25,West,0
TX101486,C24993,M8033,533.23,Amex,Completed,POS,92,2025-01-01 17:27:19,North,0
TX109985,C22240,M2381,157.31,MasterCard,Completed,Mobile,92,2026-04-12 09:23:31,East,0
TX101307,C48452,M6940,1151.97,Amex,Reversed,ATM,2,2025-09-27 05:09:14,North,0
TX106350,C94886,M8355,458.27,Amex,Completed,Mobile,68,02-10-2025,East,0
TX105160,C60488,M6692,271.9,Visa,Pending,POS,51,2025-09-15,West,0
TX104174,C74340,M3471,1622.2,Discover,Completed,ATM,86,2025-11-23 18:31:14,North,0
TX100214,C85392,M3473,1717.71,Visa,Reversed,Mobile,88,2025-03-25,East,0
TX110971,C19358,M5096,1456.51,Visa,Reversed,Mobile,25,24-Mar-2026,West,0
TX101327,C80282,M6908,1378.28,Discover,Completed,Mobile,58,2026-03-14,West,0
TX107994,C72031,M6321,560.04,Discover,Failed,Desktop,49,2026-04-12,West,0
TX106969,C72518,M6062,1842.82,Visa,Reversed,ATM,105,06-13-2025,South,0
TX114845,C63523,M5288,1121.88,Amex,Completed,POS,0,2026-05-03,South,0
TX102127,C64387,M2101,337.2,MasterCard,Completed,POS,24,19/03/2025,North,0
TX112758,C37535,M1341,361.71,Visa,Pending,ATM,26,25-Dec-2025,South,0
TX108912,C80855,M7171,1417.88,MasterCard,Completed,Desktop,82,04-28-2025,South,0
TX113193,C91691,M5381,1722.44,MasterCard,Reversed,POS,63,2025-02-15 02:58:04,South,0
TX112795,C38705,M7256,1882.16,Discover,Reversed,Desktop,61,2026-05-11 08:50:54,North,1
TX114373,C25906,M2868,1646.45,Discover,Pending,Desktop,0,2025-09-04,West,0
TX113908,C69682,M3471,1588.35,MasterCard,Pending,POS,20,02/02/2025,South,0
TX103666,C56357,M4084,1339.75,Visa,Completed,ATM,100,02-25-2026,East,0
TX106834,C52840,M8368,1405.24,MasterCard,Failed,Mobile,66,15/02/2026,North,0
TX113220,C29410,M3655,163.19,Discover,Pending,Desktop,64,04-23-2026,South,0
TX113883,C37535,M9313,1135.25,Amex,Completed,POS,59,2025-07-26,South,0
TX105951,C66333,M9196,458.86,Amex,Reversed,Mobile,105,2026-02-08,North,0
TX103713,C56438,M3116,1183.51,MasterCard,Completed,POS,48,05-Jan-2026,North,0
TX101655,C60196,M8565,NaN,Amex,Pending,Mobile,93,05/01/2026,South,0
TX100009,C53687,M6761,789.52,Discover,Failed,Desktop,74,2025-06-30,North,0
TX109580,C94696,M2816,649.91,Visa,Pending,ATM,83,2026-03-27 20:11:33,North,0
TX107129,C51114,M5712,1994.94,Discover,Failed,ATM,26,2025-09-05 07:33:40,North,1
TX103046,C15965,M3463,1711.43,Visa,Reversed,Mobile,36,2025-11-06,north,0
TX113024,C76540,M7421,972.29,Amex,Failed,Mobile,24,06/05/2025,East,0
TX103408,C50538,M2929,977.84,Amex,Reversed,POS,13,02-27-2025,West,0
TX100715,C33206,M9307,96.03,Discover,Reversed,Desktop,73,25/03/2026,East,0
TX100570,C33405,M8601,NaN,Amex,Failed,ATM,111,2026-02-09,East,0
TX104169,C25906,M5500,1164.73,Discover,Reversed,ATM,2,2025-02-14 06:09:51,South,0
TX102881,C70142,M8218,909.49,Amex,Failed,Mobile,24,2025-11-13,East,0
TX113873,C65392,M9331,680.59,Amex,Completed,Desktop,47,03-04-2026,North,0
TX114643,C18907,M8601,1339.73,Visa,Failed,POS,74,29-Nov-2025,West,0
TX110605,C41186,M4711,1503.68,Amex,Pending,Desktop,72,01-08-2026,West,0
TX111933,C46347,M5772,528.49,Amex,Reversed,POS,32,01-29-2025,South,0
TX112569,C42092,M9693,903.96,Discover,Reversed,Mobile,118,11-27-2025,West,0
TX101193,C62772,M5475,1390.96,MasterCard,Pending,ATM,46,02-13-2026,North,0
TX105287,C68153,M3419,186.34,MasterCard,Completed,Mobile,96,2026-02-11 19:53:31,North,0
TX100793,C91205,M3473,1066.72,Amex,Pending,ATM,80,2025-08-14,East,0
TX114747,C48254,M8368,403.79,MasterCard,Completed,Desktop,83,2025-12-08,North,0
TX108689,C54313,M8740,355.38,Visa,Completed,POS,71,08/06/2025,West,0
TX114754,C76768,M1726,1798.81,Discover,Reversed,POS,24,06-16-2025,East,0
TX101602,C65615,M6848,1199.49,Discover,Completed,ATM,104,2025-06-10,South,0
TX113836,C14877,M1672,24.87,Discover,Completed,ATM,68,24/12/2025,West,0
TX114467,C99364,M8055,1856.11,Visa,Completed,Mobile,83,04-16-2026,North,1
TX112181,C82384,M2816,1164.05,Visa,Reversed,POS,76,2025-03-18 17:39:22,South,0
TX107302,C80468,M6401,876.98,Amex,Failed,ATM,28,2025-04-03 10:03:45,West,0
TX109987,C11330,M4711,433.75,MasterCard,Completed,ATM,94,2025-10-24 09:02:41,West,0
TX114417,C85674,M5369,390.24,Discover,Failed,ATM,63,18-Sep-2025,South,0
TX113264,C34356,M2335,52.68,MasterCard,Failed,ATM,104,21-Mar-2026,West,0
TX112049,C42953,M4509,361.48,MasterCard,Pending,Desktop,5,2025-02-28,South,0
TX110568,C47930,M9641,1586.24,MasterCard,Completed,POS,39,2025-08-12 03:29:38,South,0
TX100549,C23947,M1502,1890.01,MasterCard,Completed,Mobile,95,2025-05-27 15:51:55,North,1
TX113310,C54608,M5476,1236.79,MasterCard,Reversed,POS,10,26/03/2025,South,0
TX112043,C21188,M2033,267.02,Discover,Completed,ATM,57,04-26-2026,West,0
TX104517,C20543,M2503,88.85,Visa,Failed,Mobile,49,17/04/2025,South,0
TX104054,C97404,M9624,,MasterCard,Failed,Desktop,48,29-Dec-2025,West,0
TX104629,C92719,M9576,1644.41,MasterCard,Failed,ATM,110,31/03/2026,North,1
TX106275,C59856,M5477,1780.44,MasterCard,Failed,POS,105,2026-04-01 15:49:28, North ,0
TX111539,C45509,M7126,1019.95,Visa,Failed,POS,67,08-17-2025,North,0
TX111999,C80010,M5564,1748.95,Amex,Reversed,Desktop,42,18-Jul-2025,East,0
TX109705,C20745,M7081,1263.52,MasterCard,Failed,POS,75,30/04/2026,South,0
TX102814,C92240,M4630,1092.32,Amex,Completed,ATM,63,2025-09-04,East,0
TX114479,C81228,M7797,977.72,Discover,Failed,ATM,6,11/03/2025,East,0
TX102426,C39571,M4302,1481.72,Visa,Failed,Desktop,37,2025-11-21,West,0
TX114652,C76616,M7142,1556.82,MasterCard,Completed,Mobile,67,08-05-2025,South,0
TX111614,C55745,M2996,584.76,Amex,Completed,ATM,34,2026-05-14 19:44:44,South,0
TX102044,C94012,M6262,224.2,Visa,Failed,POS,86,2025-07-14 03:58:16,North,0
TX109488,C94939,M2298,651.39,Visa,Pending,Desktop,7,09-30-2025,West,0
TX102845,C67377,M1641,703.04,Amex,Reversed,Desktop,94,04-13-2026, South ,0
TX111148,C51145,M5640,1365.07,Amex,Failed,Mobile,41,01-24-2026,West,0
TX109915,C92960,M5369,1075.93,Visa,Pending,ATM,47,2026-01-13 04:58:11,East,0
TX105972,C44795,M1726,851.88,Amex,Reversed,Mobile,65,18/02/2026,South,0
TX109824,C77715,M2033,480.2,MasterCard,Pending,Desktop,17,2025-07-03,South,0
TX105214,C94259,M8873,1343.86,Discover,Pending,Desktop,112,01-15-2025,West,0
TX104152,C45838,M6780,378.09,MasterCard,Reversed,Desktop,82,08-Mar-2025,West,0
TX110757,C73372,M2013,1571.94,Visa,Failed,Desktop,102,06-Feb-2026,North,0
TX103395,C96951,M5846,1990.21,Visa,Reversed,Desktop,19,11-12-2025,West,1
TX114168,C26683,M2215,1345.21,Visa,Failed,POS,117,06-18-2025,East,0
TX114656,C45614,M7172,694.45,Visa,Reversed,POS,114,01-18-2025,West,0
TX105357,C48974,M2234,1777.92,Discover,Pending,Desktop,37,2026-04-27 02:13:09, North ,0
TX104009,C88697,M6314,,MasterCard,Completed,POS,42,21-Apr-2025,South,0
TX104962,C80678,M2402,1167.32,Discover,Reversed,ATM,61,2025-05-21,East,0
TX102987,C44782,M7126,808.71,MasterCard,Pending,Mobile,34,05-08-2025,North,0
TX108185,C40021,M2821,1952.15,Visa,Completed,Desktop,56,17-Jan-2026,East,1
TX102866,C97410,M2929,1377.42,Amex,Completed,Mobile,73,12-08-2025,South,0
TX111641,C32871,M5640,1899.3,Amex,Completed,Desktop,1,25-Dec-2025,West,1
TX105782,C26728,M9047,542.07,Discover,Failed,Mobile,65,05/11/2025,West,1
TX103518,C66959,M6928,44.58,MasterCard,Reversed,POS,10,07-Mar-2025,South,0
TX105469,C81118,M6083,21.78,Discover,Reversed,Mobile,100,12-04-2025,West,0
TX101520,C94889,M4533,192.26,MasterCard,Reversed,ATM,35,19-Apr-2025,North,0
TX102794,C12552,M5700,431.46,Discover,Reversed,Desktop,51,12/12/2025,West,0
TX102342,C28289,M6083,NaN,Amex,Pending,Mobile,102,03-Apr-2025,East,0
TX102288,C28136,M5186,690.89,Discover,Reversed,Desktop,86,06-20-2025,West,0
TX111636,C47930,M2657,1902.77,Visa,Reversed,Mobile,106,17-Oct-2025,North,1
TX113614,C94323,M1920,50.59,Visa,Completed,Desktop,71,2025-02-03,South,0
TX100943,C25220,M7077,756.56,Amex,Failed,Desktop,43,2026-03-20 15:14:45,West,0
TX108400,C84000,M2251,1628.79,MasterCard,Pending,Mobile,68,2026-02-21 20:40:48,North,0
TX107462,C13552,M4833,727.69,Visa,Failed,ATM,29,11-Jan-2026,North,0
TX110954,C39256,M2337,589.71,MasterCard,Failed,Desktop,48,10-11-2025,East,0
TX100180,C42953,M1530,974.29,Amex,Pending,Desktop,72,10-18-2025,South,0
TX111314,C73624,M4460,610.9,Discover,Failed,ATM,40,2025-09-11,East,0
TX107709,C97881,M8245,830.93,Visa,Reversed,Mobile,103,18/02/2026,South,0
TX109221,C62488,M9312,1458.16,MasterCard,Completed,Desktop,3,09-Jul-2025,East,0
TX100175,C69087,M6940,868.88,Visa,Reversed,Mobile,68,2025-01-04 02:48:47,North,0
TX106373,C63736,M2821,1747.58,MasterCard,Pending,Desktop,87,08-24-2025,west,0
TX110830,C27154,M2388,1584.87,Amex,Reversed,Desktop,117,2025-08-07 23:41:01,West,0
TX113796,C26591,M4770,920.54,Visa,Failed,Mobile,42,24-Mar-2025,North,0
TX112812,C29973,M4630,634.15,Discover,Pending,POS,86,2025-01-23,North,0
TX113962,C87278,M7797,1116.04,MasterCard,Reversed,POS,36,20-Aug-2025,North,0
TX106491,C35242,M7012,1183.67,Amex,Reversed,ATM,73,2025-06-25,West,0
TX112638,C38760,M2335,1461.2,Amex,Reversed,ATM,79,2025-09-20,North,0
TX101233,C50857,M9047,204.73,Discover,Completed,Mobile,18,06-18-2025,West,0
TX107461,C69177,M4131,718.5,MasterCard,Failed,ATM,85,2026-03-31,South,0
TX111704,C39451,M7256,1936.06,Visa,Pending,Desktop,45,2025-09-24 02:53:53,North,1
TX100983,C92345,M3600,444.37,Visa,Pending,Mobile,17,10-Apr-2025,East,0
TX114592,C48680,M1686,335.67,Visa,Failed,ATM,58,2026-02-23, East ,0
TX100541,C23473,M2213,1106.38,Amex,Pending,Desktop,93,15-Nov-2025,North,0
TX101014,C80678,M7126,991.22,Amex,Completed,Mobile,100,03-04-2026,East,0
TX104564,C80701,M2257,1760.29,Visa,Failed,POS,71,18/02/2026,North,1
TX103310,C15683,M3955,203.77,Amex,Completed,Desktop,67,2026-01-16, North ,0
TX113573,C71524,M4268,825.04,Discover,Pending,ATM,119,09-04-2025,East,0
TX113543,C30232,M8371,1285.66,Amex,Reversed,Desktop,90,06/02/2025,West,0
TX106697,C14288,M1713,1810.4,MasterCard,Failed,Mobile,107,2025-03-10 20:39:54,East,1
TX111517,C40161,M7937,1972.06,Amex,Reversed,Mobile,108,10-Feb-2025,South,1
TX108964,C17665,M9691,503.28,Visa,Failed,Desktop,54,2025-08-31,South,0
TX103355,C88222,M8292,1265.45,Discover,Failed,ATM,44,2025-04-21,North,0
TX113842,C82544,M5703,215.35,Discover,Reversed,POS,24,04-20-2026,East,0
TX107167,C71644,M2234,88.28,Discover,Pending,Mobile,65,12-Mar-2025,North,1
TX100501,C69049,M9564,1484.92,Visa,Failed,Mobile,78,2026-01-24,South,0
TX106846,C91678,M4630,827.37,Visa,Completed,POS,57,2025-10-02,North,0
TX102074,C47667,M6447,363.47,Amex,Failed,Desktop,113,31-Mar-2026,West,0
TX106062,C87128,M3972,1703.28,MasterCard,Failed,Mobile,94,06-28-2025,West,0
TX103221,C30033,M9394,1601.42,MasterCard,Pending,POS,58,12/12/2025,West,0
TX112318,C96275,M8368,322.8,Amex,Pending,Mobile,2,18/02/2026,East,0
TX101724,C31632,M8172,1469.16,MasterCard,Reversed,Mobile,100,2026-01-14,South,0
TX108158,C38080,M7524,1594.33,Visa,Pending,ATM,120,2025-04-13 20:28:16,West,0
TX114055,C25915,M2298,1128.74,Visa,Completed,ATM,39,2025-05-10 18:12:43,East,0
TX111254,C56438,M4048,417.62,MasterCard,Reversed,POS,48,04-09-2025,North,0
TX108976,C48427,M8199,807.75,Discover,Pending,Desktop,35,08-02-2025,North,0
TX103973,C64935,M7484,1602.43,MasterCard,Pending,Desktop,17,2026-03-23 13:23:31,North,0
TX107615,C21395,M4612,1257.36,Discover,Pending,POS,45,2025-02-23 11:04:26,West,0
TX111381,C38534,M7142,907.32,Visa,Reversed,Mobile,96,2025-10-19 10:02:07,West,0
TX101796,C69441,M6848,1600.42,Amex,Completed,Desktop,68,18-May-2025,West,0
TX112741,C19016,M2118,1131.43,Amex,Failed,ATM,5,04-05-2026,south,0
TX105854,C62772,M7338,243.01,Amex,Failed,POS,74,09-Sep-2025,North,0
TX105082,C89415,M1125,1963.37,Visa,Failed,ATM,58,2026-04-27 06:23:19,East,1
TX109006,C94696,M3956,1925.09,Amex,Failed,Desktop,7,25/04/2025,East,1
TX110502,C76244,M8043,,Discover,Pending,Desktop,38,02-23-2025,West,0
TX104370,C65615,M8170,1401.23,Discover,Failed,Mobile,14,2026-02-26 19:27:39,South,0
TX108578,C99192,M7142,273.18,Discover,Pending,Desktop,100,26-Jan-2025,East,0
TX105871,C11607,M1307,232.37,Discover,Pending,ATM,115,2025-06-05 21:04:47,West,0
TX109093,C59192,M3655,640.59,Visa,Reversed,Mobile,62,27-Feb-2026,East,0
TX100240,C28958,M6962,1054.75,MasterCard,Failed,POS,95,2025-02-24 11:43:29,West,0
TX107374,C62757,M8565,796.71,MasterCard,Reversed,POS,63,04-Jul-2025,West,0
TX113239,C37235,M9641,1389.7,Amex,Reversed,ATM,64,07-May-2026,East,0
TX105895,C39219,M8702,249.83,MasterCard,Pending,POS,105,2025-04-03,East,0
TX112099,C36365,M3339,1366.53,Visa,Reversed,POS,58,11-07-2025,South,0
TX113147,C80468,M1693,1730.7,MasterCard,Reversed,ATM,119,2025-06-20,West,0
TX103951,C18981,M4950,917.85,Discover,Completed,POS,89,06-Feb-2026,South,0
TX114504,C86011,M5678,1113.51,MasterCard,Pending,ATM,70,12-15-2025,West,0
TX114155,C22656,M8489,549.48,Visa,Failed,ATM,33,2025-11-13 21:30:03,East,0
TX102252,C78021,M9151,547.44,Discover,Pending,ATM,117,10/09/2025,East,0
TX114872,C72296,M9897,951.43,Visa,Failed,POS,41,04/05/2026,North,0
TX104119,C10150,M8126,463.49,MasterCard,Failed,ATM,3,2026-01-06,East,0
TX103263,C45018,M3658,486.62,Discover,Pending,POS,38,2025-03-08 20:12:08,West,0
TX109411,C50963,M1783,341.82,Amex,Reversed,POS,68,2025-06-22 03:08:09,South,0
TX103194,C87182,M6933,777.2,Discover,Pending,POS,42,03-10-2026, South ,0
TX103083,C79329,M7347,687.62,Discover,Pending,POS,47,03-Aug-2025,South,0
TX102900,C52622,M4176,1783.25,Visa,Reversed,POS,76,06-14-2025,South,0
TX110834,C73993,M5369,768.04,Visa,Reversed,Desktop,119,03-23-2025,East,0
TX101440,C91560,M7560,,MasterCard,Pending,POS,108,03-18-2025,East,0
TX105022,C77952,M7955,1470.63,Discover,Reversed,ATM,28,07-May-2026,North,0
TX110208,C84593,M7041,NaN,Visa,Pending,Desktop,118,22/05/2025,East,0
TX111247,C48254,M6626,210.35,MasterCard,Pending,Desktop,51,2026-01-01,East,0
TX103511,C20458,M8489,1856.59,MasterCard,Pending,Mobile,64,12/01/2026,East,1
TX111944,C95841,M3414,902.13,Discover,Failed,ATM,45,03-Nov-2025,East,0
TX102864,C51359,M3131,974.26,Visa,Pending,POS,33,03-09-2026,North,0
TX108474,C34890,M6736,1922.0,MasterCard,Pending,Desktop,32,2025-08-09 12:18:35,South,1
TX107364,C17665,M7955,1980.81,Visa,Pending,POS,16,20-Nov-2025,West,1
TX107240,C53309,M1474,1974.09,Amex,Completed,ATM,37,07-27-2025,South,0
TX107760,C94080,M3147,982.31,Amex,Pending,POS,10,2026-03-31 01:10:10,West,0
TX106247,C30585,M2698,408.86,MasterCard,Failed,Desktop,117,2025-02-17 15:54:19,North,0
TX108530,C94874,M2548,717.49,MasterCard,Reversed,ATM,23,2025-12-12 15:32:30,South,0
TX110967,C25012,M7697,NaN,Amex,Completed,Mobile,38,2025-10-26,East,0
TX107208,C47353,M2887,1635.85,Amex,Reversed,Mobile,59,12-Jun-2025,South,0
TX108012,C92544,M8259,NaN,Amex,Reversed,ATM,1,13/07/2025,South,0
TX104086,C13761,M7981,432.49,Visa,Pending,ATM,69,26/04/2026,East,0
TX108307,C31319,M2337,1832.89,Amex,Failed,Mobile,4,19-Jan-2025,East,1
TX109886,C49117,M5640,876.59,Amex,Pending,POS,36,2025-12-24 21:25:21,West,0
TX102847,C98835,M1726,134.06,Amex,Pending,POS,19,04-19-2025,West,0
TX107134,C86622,M4084,481.47,Visa,Pending,Mobile,2,06-06-2025,South,0
TX108457,C11824,M3712,1205.3,Amex,Completed,Mobile,88,2026-05-11,West,0
TX102846,C58311,M9782,965.37,MasterCard,Pending,Mobile,37,21/01/2025,South,0
TX106041,C82132,M3842,1696.51,Amex,Completed,Mobile,79,17/01/2025,West,0
TX102097,C97670,M7524,652.62,Discover,Failed,POS,57,2025-12-27 17:34:11,West,0
TX108763,C45683,M9355,1951.31,Amex,Failed,Desktop,60,14-Mar-2025,west,1
TX100604,C79352,M2684,600.18,Discover,Reversed,Desktop,85,04-03-2026,East,0
TX104505,C10336,M6482,511.67,Amex,Completed,ATM,52,23-May-2025,North,0
TX107806,C54942,M8684,1343.43,Amex,Completed,ATM,74,14-Jun-2025,East,0
TX100139,C53719,M8581,1140.96,Discover,Failed,ATM,110,02/01/2026,North,0
TX100263,C45954,M2548,1217.82,Discover,Pending,POS,78,2026-04-26 19:34:33,North,0
TX100790,C34050,M4178,419.43,MasterCard,Reversed,POS,12,2025-10-02,South,0
TX101637,C69470,M5500,1776.09,Visa,Completed,Desktop,119,04-27-2025,North,0
TX109501,C28373,M5475,1737.38,Amex,Completed,POS,37,2025-08-27 20:38:18,West,0
TX110378,C96752,M9626,1275.73,Amex,Failed,ATM,87,25/08/2025,North,0
TX103272,C23238,M2996,1348.8,Discover,Failed,Mobile,80,2025-03-28 16:52:41,East,0
TX101146,C91381,M3248,1117.27,Amex,Completed,Desktop,76,2025-11-14,West,0
TX108885,C34914,M8404,1343.17,Visa,Reversed,POS,24,2026-02-21 04:58:56,South,0
TX109685,C68287,M7018,899.25,MasterCard,Reversed,ATM,87,2025-05-15,South,0
TX101714,C95316,M7041,1884.88,Discover,Completed,ATM,68,06-23-2025,West,0
TX107750,C12719,M4176,1519.53,Discover,Pending,Desktop,42,05-May-2025,South,0
TX108147,C53573,M6780,140.97,Visa,Pending,Mobile,30,12/04/2026,West,0
TX108923,C45720,M9406,714.38,Discover,Pending,Mobile,84,2025-08-01,South,0
TX114532,C85341,M6314,1679.87,Visa,Failed,POS,104,12-24-2025,East,1
TX102404,C47762,M8043,1015.51,Visa,Completed,ATM,54,2025-11-28 12:19:27,North,0
TX111064,C62581,M8170,674.44,Visa,Completed,Mobile,88,03/06/2025,South,0
TX103891,C54118,M7505,1076.08,MasterCard,Reversed,POS,111,19-Oct-2025,North,0
TX114394,C65176,M3815,1097.25,MasterCard,Completed,ATM,103,2026-04-09 17:13:06,East,0
TX102154,C79621,M2402,834.82,Visa,Pending,POS,23,23-Dec-2025,South,0
TX104442,C70217,M6314,222.91,MasterCard,Failed,Mobile,75,03/06/2025,South,0
TX101564,C12011,M6438,7.9,Amex,Completed,Mobile,41,04-Apr-2026,South,0
TX113751,C88047,M2548,1524.39,MasterCard,Failed,Mobile,61,2026-01-18,West,0
TX113913,C48696,M5477,1820.34,MasterCard,Failed,Mobile,118,2026-02-28 12:09:27,North,1
TX100251,C88504,M5458,489.88,MasterCard,Pending,Mobile,43,2025-12-22,South,0
TX102417,C23577,M9586,1710.01,Discover,Pending,POS,23,2026-03-28 08:12:12,North,0
TX114694,C89069,M5655,378.82,Visa,Completed,ATM,42,13-Oct-2025, West ,0
TX111024,C44795,M8305,1102.38,Amex,Pending,Desktop,94,2026-04-03 22:26:22,East,0
TX104753,C25396,M7521,1401.72,MasterCard,Pending,ATM,87,2025-11-14,West,0
TX105764,C97747,M3655,1567.61,Discover,Failed,Desktop,67,08-24-2025,South,0
TX110176,C73699,M2033,163.25,MasterCard,Reversed,Mobile,20,19/02/2025,South,0
TX106640,C22676,M9047,284.47,MasterCard,Completed,Mobile,79,01-22-2026,South,0
TX103094,C41850,M9647,164.06,Amex,Completed,ATM,85,24/11/2025,East,0
TX110929,C42706,M9129,483.48,MasterCard,Failed,Desktop,96,2025-12-21, East ,0
TX108245,C74260,M9307,58.07,MasterCard,Completed,Desktop,34,2025-04-01 01:52:13,North,0
TX109038,C44675,M5477,1900.47,Visa,Reversed,ATM,20,11-01-2025,South,1
TX108202,C37235,M5700,972.42,Visa,Completed,POS,38,27/04/2026,South,0
TX110699,C48427,M2101,750.92,Visa,Failed,POS,111,2026-04-17,North,0
TX112479,C63516,M2695,NaN,Discover,Completed,POS,90,06-08-2025,South,0
TX105443,C31465,M1939,1305.08,Amex,Completed,ATM,115,01/02/2025,North,0
TX107668,C78955,M8371,981.61,Amex,Reversed,ATM,20,12-Sep-2025,South,0
TX107017,C42527,M1430,936.84,Visa,Pending,Mobile,76,03-28-2026,East,0
TX108675,C11231,M9317,194.86,Amex,Reversed,Mobile,69,21-Jun-2025,East,0
TX114793,C25129,M8432,1907.9,MasterCard,Failed,Mobile,72,2026-04-12,East,1
TX114561,C52622,M1932,66.6,Amex,Pending,ATM,54,2026-03-29 10:44:13,North,0
TX108535,C50768,M5477,1011.99,Amex,Failed,Mobile,56,2026-01-07 02:08:26,South,0
TX114703,C68800,M8138,1897.25,Visa,Failed,Desktop,107,2025-09-07,West,1
TX106490,C33600,M8179,1835.47,Visa,Pending,Desktop,0,2026-02-03,South,0
TX103074,C62098,M3471,1644.26,Discover,Completed,Mobile,44,03/03/2025,South,0
TX106181,C93819,M3471,506.63,Amex,Pending,ATM,42,22-Apr-2026,East,0
TX113855,C11854,M8972,1421.47,MasterCard,Failed,POS,77,24-Oct-2025,South,0
TX103026,C86622,M6372,1054.09,MasterCard,Failed,Desktop,113,2026-03-14,West,0
TX108191,C22656,M7171,1664.96,MasterCard,Completed,Mobile,100,2025-03-31 23:37:48,South,0
TX100128,C72518,M6752,1211.93,Visa,Failed,POS,27,13-Apr-2026,West,0
TX114539,C17455,M1897,1193.9,MasterCard,Completed,Desktop,10,2025-07-27,North,0
TX111461,C86955,M9443,855.87,Visa,Pending,ATM,44,13/01/2025,West,0
TX100650,C96752,M3253,1048.76,Amex,Failed,ATM,62,2025-05-28,south,0
TX104243,C39949,M4485,1896.06,Amex,Failed,Desktop,6,07-18-2025,North,1
TX103469,C98647,M8792,879.18,Discover,Completed,POS,76,2026-02-06,West,0
TX106379,C17104,M1436,425.65,Amex,Reversed,POS,117,2025-03-20 13:06:04,West,0
TX113141,C36896,M5500,805.06,MasterCard,Pending,ATM,31,04-09-2026,North,0
TX110912,C70981,M4871,1552.38,Visa,Completed,ATM,16,2025-09-09,South,0
TX105114,C63964,M9406,513.08,MasterCard,Completed,ATM,14,2026-04-10,South,0
TX103286,C96200,M3254,1381.0,Amex,Pending,ATM,118,2025-10-05,North,0
TX102269,C94012,M2388,1349.18,MasterCard,Completed,Mobile,70,2025-08-09,North,0
TX111771,C91416,M5564,44.76,Discover,Completed,Mobile,56,03-23-2025,South,0
TX109333,C89457,M2337,,Discover,Failed,Mobile,37,03/03/2025,South,0
TX113571,C22656,M1266,1993.63,Discover,Failed,ATM,38,2025-01-31 03:46:43,North,1
TX101075,C19961,M8391,1904.11,MasterCard,Failed,ATM,72,02-22-2025,North,1
TX111934,C98696,M7843,237.79,Amex,Reversed,Desktop,111,2025-12-07,East,0
TX104036,C18285,M5566,,Discover,Reversed,POS,90,2025-06-27,North,0
