merchant_id,merchant_name,category,mcc_code,country_code,interchange_fee_pct,risk_rating,onboarding_date,payout_settlement_days,is_chargeback_monitored,monthly_volume_est
M1476,Aero Express,Grocery & Supermarket,5411,FR,0.0162,Low,2024-09-10,7,0,2045380.43
M8462,Aero Cloud,Food & Dining,5812,SG,0.0207,Low,2021-09-15,2,0,491499.46
M7313,Nexus Air,Electronics & Computers,5732,US,0.0244,Moderate,2024-02-14,3,0,2494593.9
M3697,Starlight Logistics,E-Commerce & Marketplaces,5311,SG,0.0247,Moderate,2022-01-09,3,0,2090915.54
M3717,Swift Direct,Financial Services & SaaS,5999,US,0.0248,Moderate,2024-03-23,2,0,222297.42
M3573,Summit Logistics,E-Commerce & Marketplaces,5311,US,0.0244,Low,2023-12-22,7,0,300276.43
M3692,Vanguard Logistics,Electronics & Computers,5732,AU,0.0233,Low,2021-01-27,7,0,387679.01
M3066,Alpha Pay,Financial Services & SaaS,5999,US,0.0225,Moderate,2023-08-30,7,0,791828.23
M1794,SilverLine Cafe,Gaming & Virtual Goods,7995,US,0.032,High,2023-08-19,3,0,1278085.46
M3884,Vertex Air,Financial Services & SaaS,5999,DE,0.026,Moderate,2023-02-22,2,0,1772378.36
M7772,Starlight Ventures,Healthcare & Wellness,8099,FR,0.0227,Low,2024-08-22,7,0,1078493.55
M4596,Titan Direct,Food & Dining,5812,FR,0.0224,Moderate,2023-07-29,1,0,2466744.09
M7599,Aero Hub,Travel & Airlines,4511,IN,0.0318,High,2022-12-17,3,0,1406965.84
M3325,Pioneer Retail,Crypto & Digital Assets,6051,US,0.0375,Extreme,2021-10-07,3,0,1882558.92
M3616,Aero Pay,Food & Dining,5812,GB,0.0162,Extreme,2020-04-15,7,0,565169.13
M8408,Vanguard Cloud,Financial Services & SaaS,5999,DE,0.0249,Moderate,2022-10-04,7,0,2016063.96
M7794,Aero Logistics,Food & Dining,5812,FR,0.0183,Low,2022-10-29,7,0,1357777.11
M7191,BlueSky Tech,Crypto & Digital Assets,6051,IN,0.0402,Extreme,2022-11-16,2,0,768236.62
M1061,Horizon Logistics,Healthcare & Wellness,8099,DE,0.0181,Low,2022-07-05,7,0,806737.94
M5874,Beacon Air,E-Commerce & Marketplaces,5311,US,0.0213,Moderate,2023-11-06,1,0,808934.7
M8615,Pioneer Tech,Travel & Airlines,4511,US,0.0324,High,2020-09-21,1,1,1360922.13
M4752,Summit Holdings,Food & Dining,5812,IN,0.0183,Low,2021-08-18,1,0,745401.99
M4429,Zenith Cloud,Gaming & Virtual Goods,7995,CA,0.032,High,2020-08-09,7,1,493708.76
M6656,Beacon Mart,Electronics & Computers,5732,GB,0.0254,Moderate,2022-09-11,3,0,1835552.45
M1189,Vanguard Air,Gaming & Virtual Goods,7995,US,0.0361,High,2022-07-05,1,0,2234340.47
M2926,Prime Pay,Financial Services & SaaS,5999,DE,0.0297,Moderate,2021-06-05,1,0,226299.1
M6615,Velocity Tech,Crypto & Digital Assets,6051,US,0.0357,Extreme,2024-06-30,2,1,715114.35
M1267,Vertex Foods,Food & Dining,5812,IN,0.0175,Low,2023-04-05,7,0,482115.26
M9946,Swift Cloud,Travel & Airlines,4511,AU,0.0312,High,2021-08-29,2,0,1569968.71
M8978,Starlight Air,Healthcare & Wellness,8099,AU,0.0159,Low,2023-04-25,2,0,1424882.72
M1024,Swift Foods,Food & Dining,5812,GB,0.0191,Low,2021-10-26,2,0,1471531.24
M6249,Hyper Retail,Gaming & Virtual Goods,7995,US,0.0313,High,2021-07-03,7,0,1932748.42
M1400,Horizon Mart,Food & Dining,5812,DE,0.0173,Low,2021-09-12,1,0,293168.44
M6103,Nova Solutions,Electronics & Computers,5732,GB,0.0217,Low,2024-01-10,1,0,845907.73
M5147,Quantum Express,Gaming & Virtual Goods,7995,CA,0.033,High,2021-01-01,1,0,2249312.45
M2877,Nexus Logistics,E-Commerce & Marketplaces,5311,CA,0.0234,Moderate,2021-08-28,1,0,139340.49
M5351,Prime Store,Electronics & Computers,5732,US,0.0197,Moderate,2022-12-13,2,0,2234056.86
M6464,Prime Direct,Grocery & Supermarket,5411,IN,0.0146,Extreme,2023-07-16,1,1,835353.43
M5290,Nexus Holdings,Financial Services & SaaS,5999,US,0.0238,Moderate,2020-06-20,2,0,1827732.69
M4459,Vanguard Hub,Crypto & Digital Assets,6051,DE,0.0407,Extreme,2023-03-07,7,1,1526594.8
M5247,Zenith Foods,Crypto & Digital Assets,6051,FR,0.0424,Extreme,2021-07-09,2,0,1840754.85
M3378,Apex Cloud,Travel & Airlines,4511,US,0.0264,High,2021-09-28,1,0,525292.57
M5674,Swift Ventures,Travel & Airlines,4511,IN,0.0261,High,2023-05-17,1,0,839908.8
M2685,Vertex Retail,Grocery & Supermarket,5411,DE,0.0191,Low,2023-10-07,1,0,2168876.63
M5524,Starlight Direct,Travel & Airlines,4511,US,0.0328,High,2023-04-26,2,0,1711588.5
M9492,Cyber Tech,E-Commerce & Marketplaces,5311,GB,0.0245,Moderate,2020-06-02,3,0,1152729.07
M8400,Vertex Air,Healthcare & Wellness,8099,US,0.0172,Low,2021-03-15,3,0,1414126.03
M1151,BlueSky Store,Financial Services & SaaS,5999,FR,0.0254,Moderate,2023-10-01,1,0,2358450.94
M6195,Vertex Foods,Healthcare & Wellness,8099,IN,0.0223,Low,2022-09-13,1,0,1852648.18
M1355,Summit Mart,Electronics & Computers,5732,US,0.0201,Extreme,2021-04-22,2,0,2391736.09
M5064,Hyper Mart,Food & Dining,5812,FR,0.0215,Low,2022-07-02,7,0,122614.27
M5568,SilverLine Solutions,Travel & Airlines,4511,IN,0.026,High,2021-05-13,1,0,2434549.69
M4826,SilverLine Mart,E-Commerce & Marketplaces,5311,US,0.0255,Moderate,2021-10-15,1,0,467104.0
M5423,Hyper Air,Travel & Airlines,4511,FR,0.0275,High,2023-12-13,2,0,1732707.49
M9710,Swift Solutions,Financial Services & SaaS,5999,SG,0.0292,Moderate,2021-07-06,7,0,2062183.67
M3434,Pioneer Hub,Crypto & Digital Assets,6051,DE,0.0409,Extreme,2021-03-02,1,1,1157710.49
M6243,SilverLine Mart,Travel & Airlines,4511,AU,0.0261,High,2022-01-07,3,0,2372542.76
M3056,Pioneer Foods,Grocery & Supermarket,5411,AU,0.0177,Low,2021-07-05,3,0,1354193.31
M9337,Horizon Express,Gaming & Virtual Goods,7995,DE,0.0321,High,2023-03-07,2,0,2328812.8
M8734,Cyber Tech,Electronics & Computers,5732,FR,0.0218,Moderate,2021-05-17,2,0,1077371.05
M9038,Quantum Direct,Gaming & Virtual Goods,7995,US,0.0342,High,2024-09-16,2,1,2472040.45
M1051,Hyper Retail,Travel & Airlines,4511,US,0.0266,High,2021-08-12,7,0,655886.74
M7372,Velocity Store,Grocery & Supermarket,5411,IN,0.0139,Low,2024-07-23,3,0,2419326.63
M4455,Pioneer Pay,Financial Services & SaaS,5999,CA,0.0254,Moderate,2023-05-06,7,0,1000875.41
M7554,Horizon Hub,Gaming & Virtual Goods,7995,IN,0.035,High,2021-06-16,2,1,2395682.69
M6986,Velocity Store,Financial Services & SaaS,5999,FR,0.0298,Moderate,2022-06-08,2,0,582799.25
M1089,Titan Cloud,Food & Dining,5812,US,0.0238,Low,2024-05-16,2,0,1845465.09
M3963,Global Tech,E-Commerce & Marketplaces,5311,FR,0.0265,Moderate,2021-04-28,1,0,2076228.28
M6431,Nexus Express,Healthcare & Wellness,8099,US,0.0173,Low,2024-06-23,2,0,1534770.18
M7463,Aero Logistics,Grocery & Supermarket,5411,GB,0.0133,Low,2021-06-23,1,0,2415016.91
M1540,Nexus Store,Crypto & Digital Assets,6051,IN,0.0424,Extreme,2024-01-16,1,1,454399.22
M8583,BlueSky Hub,Financial Services & SaaS,5999,GB,0.0271,Moderate,2021-05-21,3,0,484476.6
M5035,Beacon Hub,Food & Dining,5812,AU,0.0227,Low,2023-09-17,1,0,1280745.23
M4220,Starlight Hub,Grocery & Supermarket,5411,AU,0.0137,Low,2022-04-08,1,0,1857370.16
M9621,Nova Store,Travel & Airlines,4511,DE,0.028,High,2023-07-30,2,1,839281.01
M6737,Starlight Holdings,Crypto & Digital Assets,6051,US,0.0398,Extreme,2021-08-20,1,1,2481367.18
M8541,BlueSky Mart,Gaming & Virtual Goods,7995,FR,0.0368,High,2024-08-14,1,1,669695.69
M9824,Pioneer Logistics,Food & Dining,5812,FR,0.0213,Low,2024-07-27,2,0,2486029.07
M7656,BlueSky Cloud,Electronics & Computers,5732,US,0.0255,High,2024-01-07,2,0,1562449.12
M9251,Starlight Logistics,Electronics & Computers,5732,DE,0.0217,Moderate,2020-11-06,2,0,2099210.62
M5197,Nova Ventures,Electronics & Computers,5732,GB,0.0216,Moderate,2024-02-09,1,0,1119557.09
M4529,Vanguard Cafe,Gaming & Virtual Goods,7995,GB,0.0326,High,2022-04-19,2,0,1646205.41
M2879,Swift Cafe,Crypto & Digital Assets,6051,US,0.0393,Extreme,2024-08-23,2,0,807277.39
M1277,Titan Pay,Financial Services & SaaS,5999,SG,0.0263,Moderate,2024-03-23,1,0,422100.48
M6199,Summit Direct,Grocery & Supermarket,5411,CA,0.0182,Low,2024-01-24,2,0,2338162.47
M1075,SilverLine Cloud,Electronics & Computers,5732,DE,0.024,Moderate,2020-09-07,2,0,2345400.88
M6117,Vanguard Solutions,Healthcare & Wellness,8099,US,0.0176,Low,2022-12-06,1,0,1620030.77
M8572,Apex Hub,Gaming & Virtual Goods,7995,AU,0.0318,High,2020-06-18,3,1,1096845.2
M3860,Starlight Ventures,Crypto & Digital Assets,6051,GB,0.0352,Extreme,2023-09-18,7,0,2248231.52
M1928,Apex Cloud,Crypto & Digital Assets,6051,FR,0.0367,Extreme,2023-05-31,2,1,2274717.35
M2055,Beacon Foods,Financial Services & SaaS,5999,GB,0.0259,Moderate,2020-12-21,3,0,1942816.57
M8534,Pulse Foods,E-Commerce & Marketplaces,5311,CA,0.024,Moderate,2022-03-14,2,0,1125815.98
M7459,Swift Holdings,Travel & Airlines,4511,IN,0.0286,High,2022-11-27,7,0,1979557.31
M4625,Cyber Cafe,Travel & Airlines,4511,US,0.0254,High,2023-05-24,1,0,1058438.18
M5166,Global Holdings,Financial Services & SaaS,5999,SG,0.0272,Moderate,2023-08-16,3,0,1614074.02
M5730,Starlight Retail,Food & Dining,5812,GB,0.0204,Low,2020-12-08,2,0,1229030.86
M8929,Cyber Express,E-Commerce & Marketplaces,5311,CA,0.0273,Moderate,2022-05-01,1,0,2122290.73
M4225,Aero Cloud,Healthcare & Wellness,8099,AU,0.0195,Low,2024-07-06,2,0,1790759.11
M8151,Vanguard Air,Travel & Airlines,4511,CA,0.032,High,2023-08-16,3,0,1664531.46
M3135,Horizon Foods,Travel & Airlines,4511,US,0.0329,High,2022-03-04,2,1,1671248.06
M3266,Global Solutions,Crypto & Digital Assets,6051,DE,0.0352,High,2022-03-26,2,1,1889199.56
M8500,Apex Direct,Food & Dining,5812,CA,0.0223,Low,2023-11-30,3,0,1433365.07
M6043,Titan Store,Electronics & Computers,5732,AU,0.0221,Moderate,2024-01-13,2,0,1888482.68
M7525,Vanguard Hub,Electronics & Computers,5732,DE,0.0259,Moderate,2021-01-10,2,0,1327493.95
M3611,Cyber Tech,Healthcare & Wellness,8099,AU,0.0159,Low,2023-07-12,2,0,927849.93
M2290,Titan Air,Travel & Airlines,4511,US,0.028,High,2023-10-25,2,0,164899.33
M3892,Zenith Express,E-Commerce & Marketplaces,5311,FR,0.0227,Moderate,2020-08-22,3,0,1059870.28
M2664,Alpha Hub,Electronics & Computers,5732,GB,0.0221,Moderate,2020-11-26,2,0,454206.61
M4193,Swift Solutions,Grocery & Supermarket,5411,DE,0.0177,Low,2023-06-29,2,0,600563.38
M1758,Quantum Tech,Grocery & Supermarket,5411,SG,0.0151,Low,2023-05-04,3,0,890481.4
M8021,Horizon Mart,Electronics & Computers,5732,DE,0.0241,High,2023-11-14,7,0,21883.78
M1242,BlueSky Cafe,Crypto & Digital Assets,6051,CA,0.0399,Extreme,2023-05-24,1,0,1513773.4
M1254,Pioneer Ventures,Financial Services & SaaS,5999,AU,0.025,Moderate,2020-09-01,2,0,1205732.71
M4381,Hyper Tech,Electronics & Computers,5732,US,0.0209,Moderate,2024-03-12,7,0,1256846.2
M8639,Horizon Cloud,Grocery & Supermarket,5411,GB,0.0126,Low,2021-02-24,3,0,848266.11
M2221,Vertex Direct,Food & Dining,5812,FR,0.0215,Low,2024-01-06,2,0,1534372.64
M8422,Horizon Express,Travel & Airlines,4511,US,0.0284,High,2021-01-19,1,1,1142793.06
M2470,Swift Store,Electronics & Computers,5732,US,0.0201,Low,2021-12-07,7,0,971537.16
M4692,Horizon Tech,Food & Dining,5812,FR,0.0213,Low,2021-11-08,2,0,1009019.19
M7210,Prime Store,Travel & Airlines,4511,US,0.0305,High,2020-05-09,3,0,621268.63
M4779,Titan Logistics,Crypto & Digital Assets,6051,FR,0.0399,Moderate,2023-11-27,7,0,354049.37
M9433,Vanguard Direct,Gaming & Virtual Goods,7995,DE,0.0305,High,2022-08-30,7,1,2471898.72
M9028,Swift Pay,Healthcare & Wellness,8099,IN,0.0192,Low,2021-11-28,3,0,1630832.95
M5990,Global Logistics,Travel & Airlines,4511,IN,0.0291,High,2022-06-15,2,0,2093032.86
M8514,Apex Express,Electronics & Computers,5732,AU,0.0251,Moderate,2022-12-05,2,0,828395.53
M7635,Swift Logistics,Crypto & Digital Assets,6051,IN,0.0426,Low,2021-04-11,7,0,302897.7
M6590,SilverLine Express,Gaming & Virtual Goods,7995,US,0.0338,High,2020-08-31,1,0,56748.99
M2041,Nexus Cafe,Healthcare & Wellness,8099,US,0.0182,Low,2020-02-24,3,0,758677.56
M7212,Pulse Retail,Financial Services & SaaS,5999,US,0.0272,Low,2020-04-26,1,0,186595.16
M4134,Alpha Retail,Electronics & Computers,5732,DE,0.0192,Moderate,2021-06-23,3,0,1486660.8
M2197,Starlight Holdings,Electronics & Computers,5732,AU,0.0199,Moderate,2022-04-04,1,0,2371572.71
M9907,Nova Ventures,Crypto & Digital Assets,6051,US,0.0392,Extreme,2021-11-28,3,1,2478375.05
M5647,Aero Logistics,Travel & Airlines,4511,FR,0.0298,High,2024-05-21,1,1,1229219.46
M8985,Vanguard Ventures,Financial Services & SaaS,5999,AU,0.0253,Moderate,2022-12-05,3,0,2201481.37
M6726,Alpha Air,Travel & Airlines,4511,US,0.0264,Moderate,2022-06-18,7,0,886849.83
M4476,Prime Pay,Financial Services & SaaS,5999,US,0.0264,Moderate,2022-09-24,7,0,824596.9
M1140,Titan Tech,Electronics & Computers,5732,AU,0.0236,Moderate,2022-03-31,3,0,728810.31
M1534,Nova Retail,Healthcare & Wellness,8099,US,0.0165,Low,2021-10-30,2,0,228712.0
M1387,Alpha Hub,Crypto & Digital Assets,6051,US,0.0402,Extreme,2022-06-13,3,0,1773223.53
M5012,BlueSky Cafe,E-Commerce & Marketplaces,5311,AU,0.0258,Moderate,2023-09-21,3,0,160251.28
M8237,Cyber Foods,Electronics & Computers,5732,GB,0.0229,Moderate,2021-02-27,1,0,442896.01
M1347,BlueSky Cloud,E-Commerce & Marketplaces,5311,IN,0.026,High,2022-11-22,7,0,1480111.4
M7814,Swift Store,E-Commerce & Marketplaces,5311,US,0.0269,Moderate,2022-10-03,1,0,518495.36
M8636,Nova Holdings,E-Commerce & Marketplaces,5311,DE,0.0273,Moderate,2020-02-15,1,0,1523869.42
M3918,BlueSky Logistics,Food & Dining,5812,FR,0.0217,Low,2021-03-29,1,0,2014533.39
M2232,Vanguard Store,Grocery & Supermarket,5411,FR,0.014,Low,2023-11-24,2,0,227435.02
M6462,Swift Holdings,Grocery & Supermarket,5411,SG,0.0158,Low,2022-05-12,2,0,200247.69
M5016,Nexus Foods,Electronics & Computers,5732,SG,0.0197,Moderate,2023-03-14,2,0,327287.6
M3415,Quantum Holdings,Gaming & Virtual Goods,7995,US,0.0349,High,2022-04-14,7,0,1674966.75
M5462,Horizon Store,Crypto & Digital Assets,6051,FR,0.0351,Extreme,2024-07-21,1,0,476888.2
M5656,Starlight Direct,Travel & Airlines,4511,US,0.0325,High,2022-07-06,1,0,1404588.27
M1230,Pioneer Foods,E-Commerce & Marketplaces,5311,GB,0.0236,Moderate,2020-08-21,1,0,1173968.58
M6798,Summit Tech,E-Commerce & Marketplaces,5311,IN,0.0238,Low,2020-06-06,2,0,1767667.04
M5708,Nova Air,Crypto & Digital Assets,6051,SG,0.0375,Extreme,2023-02-13,3,1,1506023.73
M6824,Nexus Hub,Healthcare & Wellness,8099,US,0.0198,Low,2022-11-14,1,0,739368.59
M3933,Quantum Express,Healthcare & Wellness,8099,DE,0.0193,Low,2020-04-28,1,0,1797492.5
M1426,Zenith Direct,Crypto & Digital Assets,6051,DE,0.0366,Extreme,2020-09-26,1,0,898814.53
M4203,Titan Retail,Financial Services & SaaS,5999,US,0.0298,Moderate,2023-10-19,2,0,102717.12
M3228,Nexus Cafe,Food & Dining,5812,GB,0.0191,Low,2022-02-11,3,0,1135530.52
M9763,Swift Tech,Healthcare & Wellness,8099,CA,0.0185,Low,2021-07-16,2,0,472241.73
M6922,Summit Pay,Electronics & Computers,5732,DE,0.0194,Moderate,2022-01-14,7,0,1173382.03
M6168,Pulse Cloud,Food & Dining,5812,DE,0.0177,High,2024-02-16,1,0,848266.66
M1844,Hyper Ventures,Food & Dining,5812,GB,0.0229,Low,2022-10-28,7,0,829642.89
M2561,Quantum Direct,Gaming & Virtual Goods,7995,US,0.0297,High,2022-05-15,1,0,860649.38
M2459,Vertex Retail,Electronics & Computers,5732,US,0.0249,Moderate,2020-10-02,3,0,1884171.03
M5415,Alpha Air,Electronics & Computers,5732,US,0.0257,Moderate,2023-04-22,7,0,422940.26
M2072,BlueSky Store,Healthcare & Wellness,8099,CA,0.0162,Low,2021-11-30,2,0,1181626.92
M8768,Nova Pay,Gaming & Virtual Goods,7995,GB,0.0363,High,2020-04-22,1,1,2444988.84
M8104,Cyber Ventures,Grocery & Supermarket,5411,US,0.02,Low,2020-07-20,2,0,1662779.54
M9969,Cyber Solutions,Crypto & Digital Assets,6051,SG,0.0372,Extreme,2020-11-20,3,1,16819.41
M3175,Alpha Solutions,Food & Dining,5812,SG,0.0192,Low,2024-09-23,1,0,550212.14
M8064,Titan Express,Grocery & Supermarket,5411,IN,0.0153,Low,2023-05-07,3,0,2175773.06
M6937,SilverLine Express,Financial Services & SaaS,5999,FR,0.0254,Moderate,2022-04-30,1,0,346260.17
M8777,Beacon Direct,Grocery & Supermarket,5411,CA,0.0188,Low,2020-12-27,1,0,203223.85
M3480,Nova Cloud,Travel & Airlines,4511,AU,0.0309,High,2022-11-03,1,1,849389.54
M8763,Hyper Ventures,Crypto & Digital Assets,6051,CA,0.0363,Extreme,2020-02-28,2,1,1202255.62
M1659,Velocity Cafe,Travel & Airlines,4511,DE,0.0306,High,2021-05-12,2,0,642429.68
M4631,Nexus Ventures,Healthcare & Wellness,8099,US,0.0196,Low,2022-04-02,1,0,688394.52
M8995,Zenith Pay,Financial Services & SaaS,5999,FR,0.0264,Moderate,2023-12-26,1,0,583750.47
M4275,Velocity Ventures,Crypto & Digital Assets,6051,IN,0.0384,Low,2022-07-07,2,0,1103446.12
M2831,Summit Mart,Electronics & Computers,5732,US,0.0231,Moderate,2024-07-15,3,0,1739953.17
M1048,Prime Direct,Gaming & Virtual Goods,7995,US,0.0314,High,2023-05-04,1,0,1944108.45
M1786,Vanguard Hub,Crypto & Digital Assets,6051,GB,0.0383,Extreme,2024-05-27,1,1,2259294.85
M9377,Swift Mart,Electronics & Computers,5732,US,0.0268,Moderate,2022-01-29,2,0,2310067.02
M3550,Horizon Store,Grocery & Supermarket,5411,GB,0.0145,Low,2020-02-25,1,0,1689476.85
M4324,Vanguard Logistics,Travel & Airlines,4511,CA,0.0304,High,2021-02-09,1,1,1488672.53
M2924,Alpha Express,Gaming & Virtual Goods,7995,US,0.0323,High,2022-08-16,3,0,612270.74
M8011,Alpha Foods,Financial Services & SaaS,5999,US,0.0269,Moderate,2023-09-21,1,0,680211.64
M5673,Zenith Hub,E-Commerce & Marketplaces,5311,US,0.0283,Extreme,2021-12-14,7,0,2094614.43
M8868,Beacon Hub,Grocery & Supermarket,5411,FR,0.0139,Low,2021-04-20,2,0,1169756.11
M4076,Zenith Air,Healthcare & Wellness,8099,US,0.0152,Low,2022-02-20,1,0,207985.39
M3852,Swift Direct,Electronics & Computers,5732,CA,0.0218,Low,2021-10-19,7,0,714517.24
M3083,Starlight Pay,Electronics & Computers,5732,US,0.0231,Moderate,2022-02-03,2,0,308515.9
M6912,BlueSky Direct,Grocery & Supermarket,5411,IN,0.0182,Low,2023-10-27,1,0,1476986.32
M1187,Horizon Hub,Gaming & Virtual Goods,7995,CA,0.0303,High,2022-08-03,3,0,1931127.78
M5985,Prime Cafe,Financial Services & SaaS,5999,DE,0.0273,Moderate,2022-05-18,2,0,2317195.53
M9184,Zenith Solutions,Healthcare & Wellness,8099,US,0.0202,Low,2021-01-07,3,0,387936.73
M1391,Quantum Hub,Financial Services & SaaS,5999,IN,0.0259,Moderate,2023-10-31,7,0,2315733.65
M7907,Nova Holdings,E-Commerce & Marketplaces,5311,US,0.024,Moderate,2022-05-29,7,0,791924.7
M7453,Vanguard Mart,Grocery & Supermarket,5411,CA,0.0131,Low,2023-12-26,1,0,41625.99
M3556,Alpha Air,Crypto & Digital Assets,6051,FR,0.0377,Extreme,2023-07-01,2,0,384989.84
M7783,Beacon Direct,Gaming & Virtual Goods,7995,FR,0.0329,High,2023-07-12,1,1,1991170.88
M6271,Apex Retail,Electronics & Computers,5732,CA,0.0255,Extreme,2022-11-24,1,1,769788.42
M2901,Swift Pay,Healthcare & Wellness,8099,CA,0.0182,Low,2023-09-06,3,0,1408309.03
M4622,Quantum Foods,E-Commerce & Marketplaces,5311,DE,0.0259,Moderate,2021-06-03,7,0,896382.55
M6242,Pioneer Mart,Financial Services & SaaS,5999,FR,0.0243,Moderate,2023-08-31,1,0,669471.16
M7722,Alpha Pay,Grocery & Supermarket,5411,GB,0.0134,Low,2023-12-25,3,0,2205349.63
M4021,Pulse Logistics,Gaming & Virtual Goods,7995,SG,0.0293,Low,2023-09-15,2,0,1894780.35
M3307,Nexus Pay,Electronics & Computers,5732,FR,0.0222,Moderate,2023-07-28,1,0,1183762.6
M7867,BlueSky Solutions,Financial Services & SaaS,5999,DE,0.025,Moderate,2021-02-17,2,0,147181.43
M6800,Alpha Mart,E-Commerce & Marketplaces,5311,FR,0.0267,Moderate,2023-06-03,1,0,2264242.11
M8248,Vertex Mart,Electronics & Computers,5732,US,0.0217,Moderate,2021-09-10,1,0,587417.65
M6652,Apex Cloud,Food & Dining,5812,US,0.0169,Extreme,2024-02-24,2,1,305367.2
M2526,Alpha Hub,Financial Services & SaaS,5999,US,0.0225,Moderate,2021-04-26,7,0,1728580.33
M7914,Zenith Cloud,Travel & Airlines,4511,IN,0.0258,High,2020-09-03,1,0,213640.04
M6915,Zenith Cafe,Electronics & Computers,5732,US,0.0192,Moderate,2022-07-24,1,0,287619.82
M8127,Pioneer Logistics,Crypto & Digital Assets,6051,SG,0.0384,Low,2024-07-22,2,0,1282568.53
M7249,Cyber Logistics,Healthcare & Wellness,8099,DE,0.0181,Low,2020-03-28,1,0,754448.6
M3457,Zenith Retail,Gaming & Virtual Goods,7995,GB,0.0304,High,2022-02-14,1,1,2263411.86
M3796,Apex Express,Travel & Airlines,4511,IN,0.0267,High,2023-01-22,1,0,1176808.77
M8352,Swift Cloud,Food & Dining,5812,US,0.023,Low,2022-03-03,2,0,349346.47
M9932,Titan Direct,Financial Services & SaaS,5999,IN,0.0237,Moderate,2020-06-18,2,0,729213.7
M3128,Prime Solutions,Healthcare & Wellness,8099,US,0.0186,Low,2024-08-07,1,0,554057.14
M1880,Quantum Tech,Electronics & Computers,5732,DE,0.0258,Moderate,2024-09-01,3,0,890002.76
M3870,Summit Store,Travel & Airlines,4511,US,0.0324,High,2024-03-09,1,0,1926640.76
M5948,Pulse Tech,E-Commerce & Marketplaces,5311,US,0.0271,Moderate,2020-02-12,2,0,386105.06
M7945,Pioneer Hub,Travel & Airlines,4511,US,0.0299,High,2020-09-26,1,0,1628956.64
M3597,Velocity Logistics,Travel & Airlines,4511,DE,0.0256,High,2022-10-19,2,0,162990.55
M4483,Prime Air,Grocery & Supermarket,5411,IN,0.0154,Low,2023-11-01,1,0,1211762.71
M1032,Pioneer Cloud,Grocery & Supermarket,5411,SG,0.0182,Low,2021-01-09,1,0,2498747.02
M1995,Nexus Store,Crypto & Digital Assets,6051,GB,0.0376,Extreme,2022-04-27,1,0,1199456.37
M3805,Cyber Mart,E-Commerce & Marketplaces,5311,IN,0.0238,Extreme,2021-09-20,1,0,1091834.27
M1329,Beacon Cafe,Crypto & Digital Assets,6051,US,0.0405,Extreme,2020-02-24,2,0,1655097.67
M9298,SilverLine Holdings,Financial Services & SaaS,5999,IN,0.0279,Moderate,2020-12-29,1,0,819670.36
M6620,Quantum Air,Gaming & Virtual Goods,7995,GB,0.0336,High,2022-08-08,2,0,1797659.63
M6202,Swift Ventures,Financial Services & SaaS,5999,US,0.027,Moderate,2023-07-05,1,0,1339905.9
M3544,SilverLine Cloud,Healthcare & Wellness,8099,AU,0.0153,Low,2020-03-26,2,0,1379368.42
M4382,Aero Foods,Travel & Airlines,4511,US,0.0266,High,2022-07-16,7,1,391032.68
M6539,Alpha Solutions,Healthcare & Wellness,8099,AU,0.0216,Low,2022-05-12,7,0,249266.95
M6460,Alpha Express,Travel & Airlines,4511,GB,0.0323,Extreme,2020-03-23,1,0,2155661.84
M2135,Vertex Foods,Electronics & Computers,5732,IN,0.025,Moderate,2021-06-16,1,0,1051420.56
M1479,Nova Foods,E-Commerce & Marketplaces,5311,CA,0.028,Moderate,2023-08-11,7,0,768175.81
M1850,Vertex Air,Travel & Airlines,4511,US,0.0313,High,2021-10-05,1,1,2430897.39
M6081,BlueSky Holdings,Grocery & Supermarket,5411,SG,0.019,Low,2020-07-25,7,0,1109707.52
M1894,Starlight Pay,E-Commerce & Marketplaces,5311,US,0.0274,Moderate,2020-07-09,1,0,2394382.46
M4125,BlueSky Store,Financial Services & SaaS,5999,CA,0.0283,Moderate,2023-01-20,1,0,2047200.3
M3074,Prime Holdings,Food & Dining,5812,US,0.0166,Low,2024-06-14,2,0,259969.96
M5849,Starlight Foods,Food & Dining,5812,SG,0.0193,Low,2023-08-29,3,0,2348745.53
M8886,Cyber Holdings,Crypto & Digital Assets,6051,CA,0.0418,Extreme,2023-10-12,3,0,1770668.17
M8678,Nova Cloud,Electronics & Computers,5732,AU,0.025,Moderate,2024-08-22,1,0,1836847.69
M5629,Summit Hub,Gaming & Virtual Goods,7995,AU,0.029,High,2021-08-17,7,1,2456010.64
M8407,Vertex Mart,Grocery & Supermarket,5411,US,0.0166,Low,2020-11-07,2,0,2303094.24
M9236,Cyber Hub,E-Commerce & Marketplaces,5311,AU,0.0222,Moderate,2020-12-07,1,0,805347.11
M2179,Prime Air,Food & Dining,5812,FR,0.0213,Low,2022-08-07,1,0,319505.53
M3639,Velocity Tech,Healthcare & Wellness,8099,FR,0.0224,Low,2023-07-12,7,0,342793.36
M3263,Quantum Cloud,Financial Services & SaaS,5999,SG,0.026,Moderate,2020-12-08,2,0,1458265.37
M7588,Vertex Holdings,Grocery & Supermarket,5411,DE,0.0146,Low,2020-08-23,3,0,556262.85
M6397,Apex Pay,Grocery & Supermarket,5411,AU,0.0179,Low,2023-08-21,2,0,400455.29
M3398,Vertex Retail,Gaming & Virtual Goods,7995,IN,0.0295,Extreme,2022-06-16,3,1,1471898.45
M1832,Apex Holdings,Electronics & Computers,5732,US,0.0191,Moderate,2024-04-20,1,0,2367700.14
